model,noise,type,PSNR,MSE
AE,poiimg,original,47.97113192,1.60E-05
AE,poiimg,denoised,29.31061953,0.001172028
AE,poiimg,original,47.34551053,1.84E-05
AE,poiimg,denoised,29.55985833,0.00110666
AE,poiimg,original,48.3897184,1.45E-05
AE,poiimg,denoised,29.89465589,0.001024553
AE,poiimg,original,47.16761402,1.92E-05
AE,poiimg,denoised,28.76204487,0.001329828
AE,poiimg,original,47.14384748,1.93E-05
AE,poiimg,denoised,28.30629874,0.001476965
AE,poiimg,original,47.4765005,1.79E-05
AE,poiimg,denoised,28.40404365,0.001444095
AE,poiimg,original,46.02166887,2.50E-05
AE,poiimg,denoised,31.34814844,0.000733137
AE,poiimg,original,47.10175239,1.95E-05
AE,poiimg,denoised,31.33815652,0.000734826
AE,poiimg,original,46.95916839,2.01E-05
AE,poiimg,denoised,30.68228461,0.000854617
AE,poiimg,original,46.55495191,2.21E-05
AE,poiimg,denoised,29.6326937,0.001088255
AE,poiimg,original,47.125806,1.94E-05
AE,poiimg,denoised,29.5945161,0.001097864
AE,poiimg,original,47.22425609,1.89E-05
AE,poiimg,denoised,30.79787257,0.000832171
AE,poiimg,original,46.22461586,2.39E-05
AE,poiimg,denoised,31.93553488,0.000640393
AE,poiimg,original,47.13805567,1.93E-05
AE,poiimg,denoised,32.43013281,0.000571461
AE,poiimg,original,47.52543064,1.77E-05
AE,poiimg,denoised,32.90929865,0.000511764
AE,poiimg,original,47.57482272,1.75E-05
AE,poiimg,denoised,33.54306281,0.000442276
AE,poiimg,original,47.66633982,1.71E-05
AE,poiimg,denoised,27.44607048,0.001800499
AE,poiimg,original,47.26827346,1.88E-05
AE,poiimg,denoised,33.03594443,0.000497056
AE,poiimg,original,48.24309661,1.50E-05
AE,poiimg,denoised,27.73157915,0.00168594
AE,poiimg,original,46.41083482,2.29E-05
AE,poiimg,denoised,27.47801585,0.001787304
AE,poiimg,original,47.78552171,1.67E-05
AE,poiimg,denoised,27.85871282,0.001637302
AE,poiimg,original,46.99479577,2.00E-05
AE,poiimg,denoised,29.22584622,0.001195131
AE,poiimg,original,47.88481836,1.63E-05
AE,poiimg,denoised,30.43333335,0.000905038
AE,poiimg,original,47.10852548,1.95E-05
AE,poiimg,denoised,30.74596975,0.000842176
AE,poiimg,original,47.33428895,1.85E-05
AE,poiimg,denoised,31.25251407,0.00074946
AE,poiimg,original,47.56642433,1.75E-05
AE,poiimg,denoised,26.76303701,0.002107154
AE,poiimg,original,45.94498931,2.54E-05
AE,poiimg,denoised,30.23285104,0.000947796
AE,poiimg,original,47.88964302,1.63E-05
AE,poiimg,denoised,30.3078518,0.000931569
AE,poiimg,original,47.41511324,1.81E-05
AE,poiimg,denoised,31.29343874,0.000742431
AE,poiimg,original,47.56919031,1.75E-05
AE,poiimg,denoised,31.35643493,0.00073174
AE,poiimg,original,47.15111974,1.93E-05
AE,poiimg,denoised,31.36274148,0.000730678
AE,poiimg,original,46.84148263,2.07E-05
AE,poiimg,denoised,31.32722057,0.000736678
AE,poiimg,original,46.69004568,2.14E-05
AE,poiimg,denoised,31.45917363,0.000714632
AE,poiimg,original,47.82359236,1.65E-05
AE,poiimg,denoised,32.11730234,0.000614143
AE,poiimg,original,47.0408431,1.98E-05
AE,poiimg,denoised,32.15917557,0.00060825
AE,poiimg,original,47.43088699,1.81E-05
AE,poiimg,denoised,31.60131179,0.000691622
AE,poiimg,original,46.81261276,2.08E-05
AE,poiimg,denoised,26.47605933,0.002251096
AE,poiimg,original,47.77360519,1.67E-05
AE,poiimg,denoised,31.04451745,0.000786228
AE,poiimg,original,48.64801903,1.37E-05
AE,poiimg,denoised,28.15774602,0.001528359
AE,poiimg,original,47.34478567,1.84E-05
AE,poiimg,denoised,28.85669551,0.001301159
AE,poiimg,original,47.865471,1.63E-05
AE,poiimg,denoised,30.44020421,0.000903607
AE,poiimg,original,47.73458075,1.68E-05
AE,poiimg,denoised,30.96377338,0.000800982
AE,poiimg,original,47.29649425,1.86E-05
AE,poiimg,denoised,31.04272496,0.000786552
AE,poiimg,original,46.22993916,2.38E-05
AE,poiimg,denoised,31.30213602,0.000740946
AE,poiimg,original,47.22126103,1.90E-05
AE,poiimg,denoised,30.1808697,0.000959209
AE,poiimg,original,47.5142059,1.77E-05
AE,poiimg,denoised,29.14920517,0.001216409
AE,poiimg,original,46.57911405,2.20E-05
AE,poiimg,denoised,29.34751775,0.001162113
AE,poiimg,original,47.18338553,1.91E-05
AE,poiimg,denoised,29.48728393,0.001125309
AE,poiimg,original,46.73036107,2.12E-05
AE,poiimg,denoised,29.75726697,0.001057483
AE,poiimg,original,48.05471268,1.57E-05
AE,poiimg,denoised,29.52939764,0.001114449
AE,poiimg,original,46.78170501,2.10E-05
AE,poiimg,denoised,30.09346127,0.00097871
AE,poiimg,original,45.92031474,2.56E-05
AE,poiimg,denoised,31.11568992,0.000773448
AE,poiimg,original,46.56478233,2.21E-05
AE,poiimg,denoised,31.13954804,0.00076921
AE,poiimg,original,47.69727919,1.70E-05
AE,poiimg,denoised,31.48497372,0.000710399
AE,poiimg,original,48.00886628,1.58E-05
AE,poiimg,denoised,31.77705316,0.000664194
AE,poiimg,original,47.84559947,1.64E-05
AE,poiimg,denoised,31.53416246,0.000702399
AE,poiimg,original,48.42199086,1.44E-05
AE,poiimg,denoised,28.26785118,0.001490098
AE,poiimg,original,47.90177948,1.62E-05
AE,poiimg,denoised,31.89876182,0.000645838
AE,poiimg,original,47.77390526,1.67E-05
AE,poiimg,denoised,28.45773622,0.001426351
AE,poiimg,original,47.35412737,1.84E-05
AE,poiimg,denoised,30.06086976,0.000986082
AE,poiimg,original,46.94072063,2.02E-05
AE,poiimg,denoised,29.76254988,0.001056197
AE,poiimg,original,47.39912114,1.82E-05
AE,poiimg,denoised,29.08837702,0.001233566
AE,poiimg,original,47.84631126,1.64E-05
AE,poiimg,denoised,29.4274962,0.001140907
AE,poiimg,original,48.16240483,1.53E-05
AE,poiimg,denoised,29.47157087,0.001129387
AE,poiimg,original,48.47690514,1.42E-05
AE,poiimg,denoised,29.1749843,0.00120921
AE,poiimg,original,48.44247311,1.43E-05
AE,poiimg,denoised,26.76953797,0.002104002
AE,poiimg,original,46.77407191,2.10E-05
AE,poiimg,denoised,28.31909862,0.001472618
AE,poiimg,original,47.49765789,1.78E-05
AE,poiimg,denoised,28.77685877,0.0013253
AE,poiimg,original,48.16787657,1.52E-05
AE,poiimg,denoised,30.40262996,0.000911459
AE,poiimg,original,46.65875704,2.16E-05
AE,poiimg,denoised,30.55810129,0.000879407
AE,poiimg,original,47.54255923,1.76E-05
AE,poiimg,denoised,30.8389849,0.000824331
AE,poiimg,original,48.06250787,1.56E-05
AE,poiimg,denoised,31.82818061,0.00065642
AE,poiimg,original,46.80244572,2.09E-05
AE,poiimg,denoised,33.21237595,0.000477268
AE,poiimg,original,47.40766127,1.82E-05
AE,poiimg,denoised,34.13207531,0.000386182
AE,poiimg,original,47.65046641,1.72E-05
AE,poiimg,denoised,34.14401188,0.000385122
AE,poiimg,original,48.22641614,1.50E-05
AE,poiimg,denoised,34.01662998,0.000396586
AE,poiimg,original,47.50836915,1.77E-05
AE,poiimg,denoised,28.08604256,0.001553802
AE,poiimg,original,48.73224264,1.34E-05
AE,poiimg,denoised,35.50137381,0.000281749
AE,poiimg,original,48.905625,1.29E-05
AE,poiimg,denoised,28.1969048,0.00151464
AE,poiimg,original,47.74768252,1.68E-05
AE,poiimg,denoised,28.77880676,0.001324705
AE,poiimg,original,47.11024185,1.95E-05
AE,poiimg,denoised,30.21491515,0.000951718
AE,poiimg,original,47.25476395,1.88E-05
AE,poiimg,denoised,30.20766362,0.000953309
AE,poiimg,original,47.6157091,1.73E-05
AE,poiimg,denoised,30.37778228,0.000916688
AE,poiimg,original,46.26237011,2.36E-05
AE,poiimg,denoised,29.74334515,0.001060878
AE,poiimg,original,46.84027258,2.07E-05
AE,poiimg,denoised,28.96044186,0.001270445
