model,noise,type,PSNR,MSE
admm_tv,gau10,original,29.301201817186907,0.0011745724721261052
admm_tv,gau10,denoised,31.074945488046666,0.000780738239778743
admm_tv,gau10,original,29.447463276735984,0.0011356739715494039
admm_tv,gau10,denoised,31.296105504861654,0.0007419753024739943
admm_tv,gau10,original,29.517278899979196,0.0011175632449058053
admm_tv,gau10,denoised,31.364262672442717,0.0007304218103996977
admm_tv,gau10,original,29.314717663310603,0.0011709227220299886
admm_tv,gau10,denoised,31.480967201454806,0.0007110551395129574
admm_tv,gau10,original,29.61130749819418,0.0010936270665128792
admm_tv,gau10,denoised,31.58589606330597,0.0006940813797650857
admm_tv,gau10,original,29.34483891518838,0.0011628296808919645
admm_tv,gau10,denoised,31.3779031744197,0.0007281312701496688
admm_tv,gau10,original,29.29980180966493,0.0011749511726259134
admm_tv,gau10,denoised,31.25666986504713,0.0007487434108382437
admm_tv,gau10,original,29.265223816603,0.0011843433294886582
admm_tv,gau10,denoised,31.06951485638065,0.0007817151238932517
admm_tv,gau10,original,29.197105003283337,0.0012030661284121492
admm_tv,gau10,denoised,30.89060893434204,0.0008145900604560287
admm_tv,gau10,original,29.141915271580853,0.0012184521337946946
admm_tv,gau10,denoised,30.867358412371697,0.0008189627691620048
admm_tv,gau10,original,29.105989480641927,0.0012285732410611302
admm_tv,gau10,denoised,30.835921966600107,0.0008249123457070383
admm_tv,gau10,original,29.171457763918962,0.001210191849288735
admm_tv,gau10,denoised,30.81344648335168,0.0008291924740235025
admm_tv,gau10,original,29.268071193918637,0.0011835670895809305
admm_tv,gau10,denoised,31.08992740742204,0.0007780495560751831
admm_tv,gau10,original,28.9059767232137,0.0012864778931180312
admm_tv,gau10,denoised,30.54780729204901,0.0008814938177921434
admm_tv,gau10,original,28.90235449406301,0.0012875513264129182
admm_tv,gau10,denoised,30.47572133816033,0.000896247312062082
admm_tv,gau10,original,28.86792847735241,0.0012977981545559398
admm_tv,gau10,denoised,30.388034509844605,0.0009145270360902297
admm_tv,gau10,original,28.898474847807652,0.0012887020376778162
admm_tv,gau10,denoised,30.389995573419,0.0009141141731879072
admm_tv,gau10,original,28.93651965555296,0.0012774621299500189
admm_tv,gau10,denoised,30.4544652556682,0.0009006446517886926
admm_tv,gau10,original,28.996832603426036,0.001259843906189927
admm_tv,gau10,denoised,30.47604635780573,0.0008961802407324179
admm_tv,gau10,original,28.956658421271463,0.0012715520953479429
admm_tv,gau10,denoised,30.477022640889945,0.0008959788043078909
admm_tv,gau10,original,29.012441312951932,0.0012553241061130337
admm_tv,gau10,denoised,30.592758933981138,0.0008724169737036303
admm_tv,gau10,original,28.976574395334307,0.001265734332948866
admm_tv,gau10,denoised,30.67636830115307,0.000855782043996922
admm_tv,gau10,original,29.123286831554307,0.0012236897347174165
admm_tv,gau10,denoised,30.795277906807694,0.0008326686414749258
admm_tv,gau10,original,29.198898525026607,0.0012025693963860053
admm_tv,gau10,denoised,31.023170857337977,0.0007901015508763388
admm_tv,gau10,original,29.23206327311826,0.0011934209919261822
admm_tv,gau10,denoised,30.95964692799575,0.0008017432407266486
admm_tv,gau10,original,29.142939053077733,0.0012181649365628606
admm_tv,gau10,denoised,30.98347529683181,0.000797356374046859
admm_tv,gau10,original,29.08318981821895,0.0012350399846212995
admm_tv,gau10,denoised,30.947872611577324,0.0008039198253033034
admm_tv,gau10,original,29.05338433258833,0.0012435451749327182
admm_tv,gau10,denoised,30.88491513485209,0.0008156587257009628
admm_tv,gau10,original,28.955163016531362,0.0012719900038446752
admm_tv,gau10,denoised,30.75017419736751,0.0008413613936043174
admm_tv,gau10,original,29.002864435359307,0.0012580953479430991
admm_tv,gau10,denoised,30.73845964371388,0.0008436339249072951
admm_tv,gau10,original,29.01583309161472,0.0012543440984236832
admm_tv,gau10,denoised,30.76750276030716,0.000838011008902237
admm_tv,gau10,original,28.985428462435106,0.0012631564782775856
admm_tv,gau10,denoised,30.70385477215598,0.0008503829082836198
admm_tv,gau10,original,29.160866191759066,0.001213146866589773
admm_tv,gau10,denoised,31.21793623099253,0.0007554511330445619
admm_tv,gau10,original,28.967038025933718,0.0012685167243367936
admm_tv,gau10,denoised,30.50223418828569,0.0008907925601452454
admm_tv,gau10,original,28.97000856573373,0.0012676493656286045
admm_tv,gau10,denoised,30.466655380444678,0.000898120194946307
admm_tv,gau10,original,28.9841623012238,0.0012635247981545561
admm_tv,gau10,denoised,30.522654914283226,0.0008866138445712953
admm_tv,gau10,original,29.041477400530127,0.0012469592464436755
admm_tv,gau10,denoised,30.58104600552648,0.0008747730592977702
admm_tv,gau10,original,29.066391831335746,0.0012398262206843524
admm_tv,gau10,denoised,30.64350533460405,0.0008622822902228278
admm_tv,gau10,original,29.19251074872855,0.001204339484813533
admm_tv,gau10,denoised,30.798724886118478,0.0008320080176423655
admm_tv,gau10,original,29.271439968296924,0.0011826493656286042
admm_tv,gau10,denoised,30.947166865161833,0.0008040504762004817
admm_tv,gau10,original,29.32351207071061,0.0011685540176855054
admm_tv,gau10,denoised,31.059867657387013,0.0007834535165914832
admm_tv,gau10,original,29.350094660511637,0.0011614232987312571
admm_tv,gau10,denoised,31.14507699525645,0.0007682318357199991
admm_tv,gau10,original,29.52210893507585,0.0011163210303729335
admm_tv,gau10,denoised,31.295855938062434,0.0007420179412201932
admm_tv,gau10,original,29.19728404454179,0.0012030165321030373
admm_tv,gau10,denoised,31.150515383323608,0.0007672704309059068
admm_tv,gau10,original,29.632919228736178,0.0010881983852364476
admm_tv,gau10,denoised,31.434939808347284,0.0007186311182801928
admm_tv,gau10,original,29.10536435187862,0.0012287500961168784
admm_tv,gau10,denoised,30.994835943616753,0.000795273306715955
admm_tv,gau10,original,29.037801968062173,0.0012480149942329874
admm_tv,gau10,denoised,30.8736672873712,0.000817773948445544
admm_tv,gau10,original,28.966487856403102,0.0012686774317570164
admm_tv,gau10,denoised,30.687997062506934,0.0008534936489017545
admm_tv,gau10,original,29.04519213086253,0.0012458931180315265
admm_tv,gau10,denoised,30.69780605922709,0.000851568119234866
admm_tv,gau10,original,28.956196221895762,0.0012716874279123413
admm_tv,gau10,denoised,30.68517716425271,0.0008540480070350106
admm_tv,gau10,original,28.95960609919875,0.001270689350249904
admm_tv,gau10,denoised,30.619525253036265,0.000867056652466742
admm_tv,gau10,original,28.908003219701442,0.0012858777393310267
admm_tv,gau10,denoised,30.46261353341599,0.0008989564372455461
admm_tv,gau50,original,15.73457415295201,0.02670192579777009
admm_tv,gau50,denoised,26.15771126416909,0.002422305267479407
admm_tv,gau50,original,15.57925656022145,0.027674153402537486
admm_tv,gau50,denoised,26.108501224167618,0.0024499085738480227
admm_tv,gau50,original,15.555313738499345,0.027827143406382163
admm_tv,gau50,denoised,26.065566924212266,0.0024742484540259692
admm_tv,gau50,original,15.579276289824806,0.0276740276816609
admm_tv,gau50,denoised,26.08111022259003,0.002465409003952629
admm_tv,gau50,original,15.636302284903405,0.02731302306805075
admm_tv,gau50,denoised,26.09880394635304,0.0024553850393740804
admm_tv,gau50,original,15.678203791171406,0.027050769319492504
admm_tv,gau50,denoised,26.121616469794752,0.002442521262596359
admm_tv,gau50,original,15.697976933707018,0.02692788888888889
admm_tv,gau50,denoised,26.14973513827391,0.002426758090455157
admm_tv,gau50,original,15.73468177162328,0.026701264129181085
admm_tv,gau50,denoised,26.191340594476213,0.0024036207279364012
admm_tv,gau50,original,15.8189223551559,0.026188327566320647
admm_tv,gau50,denoised,26.209645940959447,0.002393510879681845
admm_tv,gau50,original,15.943254532043376,0.025449224144559787
admm_tv,gau50,denoised,26.214760798813874,0.002390693606600451
admm_tv,gau50,original,16.052113480398294,0.024819249903883126
admm_tv,gau50,denoised,26.28930187302852,0.0023500105539218203
admm_tv,gau50,original,15.733773381199756,0.026706849673202613
admm_tv,gau50,denoised,26.13517543204649,0.002434907440557477
admm_tv,gau50,original,16.09777280354943,0.024559680891964628
admm_tv,gau50,denoised,26.291651807963,0.0023487393247583173
admm_tv,gau50,original,15.665882489907588,0.027127623606305263
admm_tv,gau50,denoised,26.091872908958287,0.002459306791440061
admm_tv,gau50,original,15.629643673816457,0.02735493156478277
admm_tv,gau50,denoised,26.10670634399848,0.0024509212970794925
admm_tv,gau50,original,15.587627783756757,0.0276208615916955
admm_tv,gau50,denoised,26.05950086177824,0.002477706806151859
admm_tv,gau50,original,15.454908602428446,0.028477977316416762
admm_tv,gau50,denoised,26.014596068747053,0.0025034584807441915
admm_tv,gau50,original,15.49741566210277,0.02820060553633218
admm_tv,gau50,denoised,26.007360125130877,0.0025076330637741773
admm_tv,gau50,original,15.493699479015026,0.02822474663590926
admm_tv,gau50,denoised,26.020630506535834,0.0024999823891681053
admm_tv,gau50,original,15.501358915681164,0.02817501191849289
admm_tv,gau50,denoised,26.05847128086875,0.002478294265154811
admm_tv,gau50,original,15.420138774648516,0.028706888504421376
admm_tv,gau50,denoised,25.97877611260505,0.0025241920160395245
admm_tv,gau50,original,15.40129892648775,0.028831690503652443
admm_tv,gau50,denoised,25.97896153746489,0.00252408424631676
admm_tv,gau50,original,15.380313325889585,0.028971345636293732
admm_tv,gau50,denoised,25.986038142045285,0.002519974730257155
admm_tv,gau50,original,15.454945071694862,0.028477738177623987
admm_tv,gau50,denoised,25.975024745182786,0.002526373315349052
admm_tv,gau50,original,15.412665605193322,0.02875632871972318
admm_tv,gau50,denoised,25.99036598046486,0.002517464771770749
admm_tv,gau50,original,15.5009039814205,0.028177963475586317
admm_tv,gau50,denoised,26.015921360662627,0.002502694642555187
admm_tv,gau50,original,15.510216423538466,0.02811760707420223
admm_tv,gau50,denoised,26.04502075177277,0.00248598168550251
admm_tv,gau50,original,15.501680782158346,0.028172923875432524
admm_tv,gau50,denoised,26.044988641804103,0.0024860000659085394
admm_tv,gau50,original,15.622864651301837,0.027397663975394084
admm_tv,gau50,denoised,26.07911757581911,0.0024665404520132035
admm_tv,gau50,original,15.577740243358546,0.027683817377931567
admm_tv,gau50,denoised,26.037755225056017,0.002490144087723303
admm_tv,gau50,original,15.673034090553429,0.02708298885044214
admm_tv,gau50,denoised,26.050587266854315,0.002482797350816205
admm_tv,gau50,original,15.44176264114352,0.02856430988081507
admm_tv,gau50,denoised,26.003587841493555,0.002509812141110665
admm_tv,gau50,original,15.829298320306226,0.026125834294502114
admm_tv,gau50,denoised,26.123923029095717,0.002441224371993137
admm_tv,gau50,original,15.45203711088786,0.02849681276432141
admm_tv,gau50,denoised,26.01223088768713,0.0025048222432270096
admm_tv,gau50,original,15.56875666659,0.027741141868512103
admm_tv,gau50,denoised,26.056462559780893,0.002479440803646336
admm_tv,gau50,original,15.484348795649984,0.028285582083813918
admm_tv,gau50,denoised,26.046416452238297,0.002485182889185667
admm_tv,gau50,original,15.426239392762973,0.02866659169550173
admm_tv,gau50,denoised,25.97064073970581,0.0025289248620459343
admm_tv,gau50,original,15.353172513899207,0.029152966166858908
admm_tv,gau50,denoised,25.95512219025959,0.0025379775780793442
admm_tv,gau50,original,15.371725146680653,0.029028693194925032
admm_tv,gau50,denoised,25.957926051260053,0.002536339555952108
admm_tv,gau50,original,15.466170453739275,0.028404225682429837
admm_tv,gau50,denoised,26.000647960833696,0.0025115116897888963
admm_tv,gau50,original,15.600570603908627,0.027538668589004237
admm_tv,gau50,denoised,26.14234255037931,0.0024308924510577927
admm_tv,gau50,original,15.559696311931427,0.02779907650903499
admm_tv,gau50,denoised,26.094108942472573,0.002458040904528664
admm_tv,gau50,original,15.47406199840497,0.028352659361783925
admm_tv,gau50,denoised,26.03469359043112,0.0024919001771082586
admm_tv,gau50,original,15.62579131128772,0.027379207227989238
admm_tv,gau50,denoised,26.048420821591954,0.0024840361845116306
admm_tv,gau50,original,15.635554206302087,0.027317728181468662
admm_tv,gau50,denoised,26.115919742398304,0.0024457272687162302
admm_tv,gau50,original,15.570382022856204,0.027730761630142257
admm_tv,gau50,denoised,26.04847330591616,0.002484006165209499
admm_tv,gau50,original,15.626259335462384,0.02737625682429835
admm_tv,gau50,denoised,26.13163121863755,0.0024368953437562393
admm_tv,gau50,original,15.699348810154802,0.026919384083044985
admm_tv,gau50,denoised,26.134841726707673,0.0024350945423661217
admm_tv,gau50,original,15.790084511618845,0.02636280084582853
admm_tv,gau50,denoised,26.160958330036785,0.002420494872578987
admm_tv,gau50,original,15.856610054730904,0.025962050749711654
admm_tv,gau50,denoised,26.21372647135615,0.002391263048448397
admm_tv,gau50,original,15.96146061300186,0.025342761630142253
admm_tv,gau50,denoised,26.2209611379484,0.0023872828944125736
admm_tv,gau50,original,15.623112090688062,0.02739610303729335
admm_tv,gau50,denoised,26.110507166902785,0.002448777258174977
admm_tv,gau50,original,16.167585070399518,0.024168043444828917
admm_tv,gau50,denoised,26.288046326490193,0.002350690040832696
admm_tv,gau50,original,15.741647260876125,0.02665847327950788
admm_tv,gau50,denoised,26.14893074852189,0.002427207610356736
admm_tv,gau50,original,15.74239918196838,0.02665385813148789
admm_tv,gau50,denoised,26.10126712166611,0.0024539928206691315
admm_tv,gau50,original,15.646146336066575,0.027251183391003464
admm_tv,gau50,denoised,26.108443539324533,0.002449941114793427
admm_tv,gau50,original,15.539640862149586,0.027927747789311803
admm_tv,gau50,denoised,26.050205748298076,0.002483015468915245
admm_tv,gau50,original,15.4871486444479,0.028267352556708963
admm_tv,gau50,denoised,25.99951577544989,0.002512166514480511
admm_tv,gau50,original,15.467250043152413,0.02839716570549788
admm_tv,gau50,denoised,26.02015397322757,0.0025002567169088727
admm_tv,gau50,original,15.516346747349234,0.028077945405613224
admm_tv,gau50,denoised,26.07481341133139,0.0024689861792329577
admm_tv,gau50,original,15.599134169139283,0.0275477785467128
admm_tv,gau50,denoised,26.078795642043747,0.002466723298479079
admm_tv,gau50,original,15.281181165057072,0.029640251441753168
admm_tv,gau50,denoised,25.895998360635748,0.002572765266507774
admm_tv,gau50,original,15.324527652817615,0.029345886582083806
admm_tv,gau50,denoised,25.92426850218186,0.0025560723932762453
admm_tv,gau50,original,15.312023283275929,0.02943050211457132
admm_tv,gau50,denoised,25.94262258021132,0.0025452927588804123
admm_tv,gau50,original,15.316059369468965,0.029403163783160324
admm_tv,gau50,denoised,25.92492959350152,0.002555683332687989
admm_tv,gau50,original,15.385334148771241,0.028937871587850824
admm_tv,gau50,denoised,25.941390112616247,0.00254601518021787
admm_tv,gau50,original,15.338015641385422,0.029254887735486356
admm_tv,gau50,denoised,25.906945565376,0.0025662882970679426
admm_tv,gau50,original,15.397616429345991,0.028856148019992305
admm_tv,gau50,denoised,25.98822479637402,0.0025187062530130783
admm_tv,gau50,original,15.45284764850762,0.028491494809688583
admm_tv,gau50,denoised,25.99693802656285,0.002513658050044183
admm_tv,gau50,original,15.489884750262888,0.028249549404075355
admm_tv,gau50,denoised,26.03296377948803,0.0024928929078327643
admm_tv,gau50,original,15.582906251620846,0.027650906574394462
admm_tv,gau50,denoised,26.056982274047122,0.002479144110109541
admm_tv,gau50,original,15.67340784123008,0.02708065820838139
admm_tv,gau50,denoised,26.119744183500234,0.0024435744845852053
admm_tv,gau50,original,15.674701234732803,0.02707259438677432
admm_tv,gau50,denoised,26.115871938395586,0.0024457541896653425
admm_tv,gau50,original,15.555176933068026,0.027828019992310653
admm_tv,gau50,denoised,26.05668338311195,0.0024793147360860066
admm_tv,gau50,original,15.621822817981212,0.02740423721645521
admm_tv,gau50,denoised,26.04649538463076,0.002485137721757407
admm_tv,gau50,original,15.50022578703726,0.02818236409073433
admm_tv,gau50,denoised,25.995263531059546,0.0025146274200978703
admm_tv,gau50,original,15.483308442980736,0.028292358708189164
admm_tv,gau50,denoised,25.98329147763915,0.002521568974342771
admm_tv,gau50,original,15.549258705504887,0.02786596770472895
admm_tv,gau50,denoised,25.99997920909686,0.0025118984566479784
admm_tv,gau50,original,15.544144812486119,0.02789879969242599
admm_tv,gau50,denoised,25.965810309676442,0.0025317392175393983
admm_tv,gau50,original,15.458128693527375,0.028456870049980768
admm_tv,gau50,denoised,25.950621360954248,0.002540609185322942
admm_tv,gau50,original,15.605667580923855,0.027506367550941945
admm_tv,gau50,denoised,26.10416154891389,0.002452357861537958
admm_tv,gau50,original,15.380886759829394,0.028967520569011918
admm_tv,gau50,denoised,25.95569978074225,0.0025376400618823485
admm_tv,gau50,original,15.2847405526151,0.029615968858131482
admm_tv,gau50,denoised,25.91816370742055,0.0025596679420292387
admm_tv,gau50,original,15.38087840187072,0.028967576316801233
admm_tv,gau50,denoised,25.9298013728975,0.0025528180546070763
admm_tv,gau50,original,15.410674450150076,0.028769515955401767
admm_tv,gau50,denoised,25.951691815438448,0.0025399830499539928
admm_tv,gau50,original,15.406227603096044,0.02879898885044213
admm_tv,gau50,denoised,25.950870316277328,0.002540463551408956
admm_tv,gau50,original,15.491860053012445,0.02823670357554786
admm_tv,gau50,denoised,25.990985554131065,0.002517105650554732
admm_tv,gau50,original,15.591777763208055,0.027594480584390617
admm_tv,gau50,denoised,26.02948491056135,0.002494890612719409
admm_tv,gau50,original,15.667432302465668,0.027117944636678205
admm_tv,gau50,denoised,26.080767482825774,0.0024656035786202357
admm_tv,gau50,original,15.767142184099274,0.026502435217224143
admm_tv,gau50,denoised,26.14398229475046,0.0024299748041663265
admm_tv,gau50,original,15.94185359288175,0.025457434832756632
admm_tv,gau50,denoised,26.211994793795604,0.002392216715234817
admm_tv,gau50,original,15.604050387827922,0.027516612072279897
admm_tv,gau50,denoised,26.0849342004324,0.002463239158268092
admm_tv,gau50,original,16.00806419043838,0.025072265667051136
admm_tv,gau50,denoised,26.20558304817461,0.002395751094249408
admm_tv,gau50,original,15.54825750235391,0.027872392541330258
admm_tv,gau50,denoised,26.040968810509845,0.0024883021737196627
admm_tv,gau50,original,15.391431337878842,0.02889727335640138
admm_tv,gau50,denoised,25.98151314681028,0.002522601707255303
admm_tv,gau50,original,15.427931367869947,0.02865542560553633
admm_tv,gau50,denoised,25.96816274583982,0.0025303682256413553
admm_tv,gau50,original,15.306237622611551,0.0294697354863514
admm_tv,gau50,denoised,25.93857916710576,0.002547663606989973
admm_tv,gau50,original,15.294219361684904,0.029551400230680508
admm_tv,gau50,denoised,25.92962961172157,0.0025529190192106147
admm_tv,gau50,original,15.305155346890546,0.02947708035371012
admm_tv,gau50,denoised,25.914607160844835,0.002561764976927409
admm_tv,gau50,original,15.258727053159609,0.029793895809304118
admm_tv,gau50,denoised,25.94032764588221,0.0025466381186751287
admm_tv,poi50,original,14.076758239862759,0.039113274509803925
admm_tv,poi50,denoised,14.069527121367093,0.03917845339815399
admm_tv,poi50,original,14.134764176017075,0.03859433679354095
admm_tv,poi50,denoised,14.141399199382661,0.03853541851913663
admm_tv,poi50,original,14.154372374687728,0.03842047789311803
admm_tv,poi50,denoised,14.161415643994083,0.03835821910973608
admm_tv,poi50,original,14.170569735617665,0.03827745251826221
admm_tv,poi50,denoised,14.177174821830212,0.038219281456167195
admm_tv,poi50,original,14.175808699738058,0.038231305651672425
admm_tv,poi50,denoised,14.183291380934131,0.038165491698079396
admm_tv,poi50,original,14.177708680374053,0.03821458362168397
admm_tv,poi50,denoised,14.187152388041884,0.038131576518914224
admm_tv,poi50,original,14.170357870995504,0.0382793198769704
admm_tv,poi50,denoised,14.178160627941663,0.038210607036621276
admm_tv,poi50,original,14.19366017022676,0.03807448019992311
admm_tv,poi50,denoised,14.204775101803593,0.03797716048296627
admm_tv,poi50,original,14.193959484617283,0.03807185620915032
admm_tv,poi50,denoised,14.206779427246216,0.03795963757397047
admm_tv,poi50,original,14.174003802322604,0.03824719761630142
admm_tv,poi50,denoised,14.181820743552167,0.0381784177437369
admm_tv,poi50,original,14.177665511610142,0.03821496347558631
admm_tv,poi50,denoised,14.184923725313858,0.03815114946671229
admm_tv,poi50,original,14.077692511912048,0.03910486120722799
admm_tv,poi50,denoised,14.070241103217134,0.03917201297430139
admm_tv,poi50,original,14.149341503632535,0.03846500999615532
admm_tv,poi50,denoised,14.153237693326787,0.038430517324308223
admm_tv,poi50,original,14.093209057097003,0.038965396001537866
admm_tv,poi50,denoised,14.088089620655227,0.03901135525181463
admm_tv,poi50,original,14.114485724583393,0.0387749661668589
admm_tv,poi50,denoised,14.1147815784763,0.03877232479460315
admm_tv,poi50,original,14.110967620039535,0.03880638946559015
admm_tv,poi50,denoised,14.11186348209939,0.03879838531448537
admm_tv,poi50,original,14.107420721002946,0.038838095732410614
admm_tv,poi50,denoised,14.107911135919446,0.03883371029651228
admm_tv,poi50,original,14.117102993221927,0.03875160553633218
admm_tv,poi50,denoised,14.118606443129217,0.0387381927445823
admm_tv,poi50,original,14.140494641163688,0.03854344559784698
admm_tv,poi50,denoised,14.147469977049925,0.03848158948428393
admm_tv,poi50,original,14.155276984117311,0.03841247597078047
admm_tv,poi50,denoised,14.16168559197392,0.038355834920577925
admm_tv,poi50,original,14.134133268812793,0.038599943867743174
admm_tv,poi50,denoised,14.136772950864625,0.03857648959323032
admm_tv,poi50,original,14.138391463883783,0.03856211572472125
admm_tv,poi50,denoised,14.14482453135928,0.03850503716113518
admm_tv,poi50,original,14.175083201071242,0.03823769281045752
admm_tv,poi50,denoised,14.182814371351931,0.038169683854747095
admm_tv,poi50,original,14.181552594841161,0.038180775086505185
admm_tv,poi50,denoised,14.1890126594642,0.038115246610309426
admm_tv,poi50,original,14.172913585916799,0.0382568000768935
admm_tv,poi50,denoised,14.181530608959257,0.03818096837473975
admm_tv,poi50,original,14.168031006571265,0.03829983467896963
admm_tv,poi50,denoised,14.17822700591257,0.03821002302662687
admm_tv,poi50,original,14.167984751417297,0.03830024259900039
admm_tv,poi50,denoised,14.178703591628341,0.03820583016837375
admm_tv,poi50,original,14.163538404792636,0.03833947481737793
admm_tv,poi50,denoised,14.17295305536912,0.03825645239389313
admm_tv,poi50,original,14.166602032650612,0.038312438677431754
admm_tv,poi50,denoised,14.175679067649401,0.03823244683079778
